,Unnamed: 0,input,rounds,cpus,memory,geomean,start,end,Average CPU Dynamic Energy per Round,Average DRAM Dynamic Energy per Round,Average CPU Energy per Round Unscaled,Average DRAM Energy per Round Unscaled,Average CPU Energy per Round,Average DRAM Energy per Round,Average CPU Utilization,Average CPU Power,Average DRAM Power,CPU-seconds,Memory-seconds,CPU Embodied CI (gCO2eq/CPU-s),Memory Embodied CI (gCO2eq/GiB-s),Total Energy per Round,CPU Operational Carbon,Memory Operational Carbon,Total Operational Carbon,CPU Embodied Carbon,Memory Embodied Carbon,Total Embodied Carbon,Total Carbon Footprint,workload,Grid CI (gCO2eq/kWh)
0,0,3Dgrid_J_640000000,10,80,40,5.768,2024-11-08 02:40:26.578300,2024-11-08 02:41:24.266900,1577.7264955666667,208.3807122444444,1782.4892458333334,224.59350277777773,1748.362120788889,211.75837693888883,8009.805104166667,309.0307291666667,38.93784722222222,461.44,230.72,1.8189199116353798e-05,1.2463145624577203e-05,1960.1204977277778,0.08741810603944444,0.010587918846944442,0.09800602488638889,0.008393224040250297,0.0028754969585024523,0.01126872099875275,0.10927474588514163,breadthFirstSearch,180
1,1,3Dgrid_J_640000000,10,16,8,5193.736,2024-11-10 22:36:50.882300,2024-11-11 13:02:33.630600,422149.6039786789,63990.54793619697,606526.1066692123,78589.18764726364,452879.02109376783,64598.82459082475,244.3353866711916,116.7803112574864,15.13153299421912,83099.776,41549.888,1.8189199116353798e-05,1.2463145624577203e-05,517477.8456845926,22.643951054688394,3.2299412295412377,25.873892284229633,1.5115183721883985,0.5178423048288728,2.029360677017271,27.903252961246906,breadthFirstSearch,180
2,2,3Dgrid_J_640000000,10,48,24,52.044,2024-11-08 06:01:01.333400,2024-11-08 06:11:26.328300,7777.937883697597,860.164942116437,9625.488607497597,1006.451084716437,8701.713245597597,878.450709941437,1568.4425088112785,184.94905479013136,19.33846523550144,2498.112,1249.056,1.8189199116353798e-05,1.2463145624577203e-05,9580.163955539034,0.4350856622798799,0.043922535497071855,0.47900819777695175,0.04543865658295282,0.015567166821251904,0.061005823404204726,0.5400140211811565,breadthFirstSearch,180
3,3,3Dgrid_J_640000000,10,80,48,5.759,2024-10-28 04:27:53.182500,2024-10-28 04:28:50.786900,1506.6017197833337,201.87328594710144,1711.044972,218.0607791304348,1676.9710966305556,205.9201592429348,8013.994852173912,297.108,37.86434782608696,460.72,276.432,1.8189199116353798e-05,1.2463145624577203e-05,1882.8912558734905,0.08384855483152778,0.01029600796214674,0.09414456279367453,0.008380127816886523,0.0034452122712931256,0.011825340088179648,0.10596990288185418,breadthFirstSearch,180
4,4,3Dgrid_J_640000000,10,96,48,5.542,2024-10-28 03:53:34.410900,2024-10-28 03:54:29.843400,1490.7610493173916,196.99128555507244,1687.5008485507249,212.5688315217391,1687.5008485507249,200.8856720467391,9570.060923913044,304.493115942029,38.35597826086956,532.0319999999999,266.016,1.8189199116353798e-05,1.2463145624577203e-05,1888.386520597464,0.08437504242753625,0.010044283602336956,0.09441932602987321,0.009677235984271943,0.0033153961464675295,0.012992632130739472,0.10741195816061269,breadthFirstSearch,180
5,5,3Dgrid_J_640000000,10,32,192,9.465,2024-10-27 22:26:32.367300,2024-10-27 22:28:07.027700,2111.279974559524,260.4044678690476,2447.285423809524,287.00884761904763,2223.2817909761907,287.00884761904763,3203.1534285714283,258.5615873015873,30.323174603174603,302.88,1817.28,1.8189199116353798e-05,1.2463145624577203e-05,2510.2906385952383,0.11116408954880953,0.014350442380952382,0.12551453192976192,0.005509144628361239,0.02264902528063166,0.0281581699089929,0.1536727018387548,breadthFirstSearch,180
6,6,3Dgrid_J_640000000,10,32,40,9.492,2024-11-08 03:39:44.203600,2024-11-08 03:41:19.128000,2132.346814827848,272.0453838962025,2469.310758227848,298.7256556962025,2244.6681292945145,277.60377385453586,3201.2310970464137,260.1465189873417,31.47130801687764,303.744,379.68000000000006,1.8189199116353798e-05,1.2463145624577203e-05,2522.2719031490506,0.11223340646472574,0.013880188692726794,0.12611359515745252,0.005524860096397769,0.004732007130739474,0.010256867227137242,0.13637046238458977,breadthFirstSearch,180
7,7,3Dgrid_J_640000000,10,48,72,7.114,2024-11-08 00:19:39.919800,2024-11-08 00:20:51.071200,1787.381015732864,233.2442147403756,2039.9264743661968,253.24036450704224,1913.6537450495307,240.7427709028756,4812.934295774648,286.7481690140845,35.597464788732395,341.472,512.208,1.8189199116353798e-05,1.2463145624577203e-05,2154.3965159524064,0.09568268725247654,0.01203713854514378,0.10771982579762032,0.006211102200659564,0.00638372289407344,0.012594825094733003,0.12031465089235333,breadthFirstSearch,180
8,8,3Dgrid_J_640000000,10,32,8,4145.238,2024-11-10 09:16:07.018300,2024-11-10 20:47:00.245500,404085.2242777031,54941.0863847687,551240.2751428031,66592.5904424687,453136.90789940313,55426.5657205062,382.4088745830023,132.98157431317648,16.064841256996267,132647.616,33161.904,1.8189199116353798e-05,1.2463145624577203e-05,508563.4736199093,22.65684539497016,2.77132828602531,25.428173680995467,2.412753899733638,0.4133016387402493,2.8260555384738875,28.254229219469355,breadthFirstSearch,180
9,9,3Dgrid_J_640000000,10,80,80,5.762,2024-10-28 00:14:33.890900,2024-10-28 00:15:31.524500,1511.742616433333,201.0815787144928,1716.2923679999997,217.2775043478261,1682.2007427388887,207.82988106171496,8011.930034782608,297.864,37.70869565217392,460.96,460.96,1.8189199116353798e-05,1.2463145624577203e-05,1890.0306238006037,0.08411003713694444,0.010391494053085749,0.09450153119003019,0.008384493224674446,0.005745011607105107,0.014129504831779553,0.10863103602180973,breadthFirstSearch,180
