,Unnamed: 0,input,rounds,cpus,memory,geomean,start,end,Average CPU Dynamic Energy per Round,Average DRAM Dynamic Energy per Round,Average CPU Energy per Round Unscaled,Average DRAM Energy per Round Unscaled,Average CPU Energy per Round,Average DRAM Energy per Round,Average CPU Utilization,Average CPU Power,Average DRAM Power,CPU-seconds,Memory-seconds,CPU Embodied CI (gCO2eq/CPU-s),Memory Embodied CI (gCO2eq/GiB-s),Total Energy per Round,CPU Operational Carbon,Memory Operational Carbon,Total Operational Carbon,CPU Embodied Carbon,Memory Embodied Carbon,Total Embodied Carbon,Total Carbon Footprint,workload,Grid CI (gCO2eq/kWh)
0,0,trigramString_500000000000,10,80,64,2.443,2024-10-28 02:23:44.858300,2024-10-28 02:24:09.371900,576.9640395625682,53.978893325956285,663.6900102459016,60.84571844262295,649.2356817986794,56.26783503151184,5483.433688524591,271.6700819672131,24.906147540983607,195.44,156.352,1.8189199116353798e-05,1.2463145624577203e-05,705.5035168301912,0.06853043307874948,0.005939382586659583,0.07446981566540907,0.0035548970753001862,0.001948637744693895,0.005503534819994081,0.07997335048540315,wordCounts,380
1,1,trigramString_500000000000,10,80,56,2.455,2024-10-29 18:57:09.219300,2024-10-29 18:57:33.853900,572.3737204412569,54.4764573784153,659.5256885245902,61.37701229508197,645.0003605107013,56.48911922910975,5318.787622950819,268.6459016393443,25.000819672131147,196.4,137.48000000000002,1.8189199116353798e-05,1.2463145624577203e-05,701.489479739811,0.06808337138724069,0.005962740363072695,0.07404611175031338,0.003572358706451886,0.001713433260466874,0.00528579196691876,0.07933190371723214,wordCounts,380
2,2,trigramString_500000000000,10,80,24,2.44,2024-10-29 19:09:16.206300,2024-10-29 19:09:40.694600,565.2865286666666,54.073607333333335,651.906,60.932,637.4694214444444,54.930906416666666,4908.819959016394,267.1745901639344,24.972131147540985,195.2,58.56,1.8189199116353798e-05,1.2463145624577203e-05,692.400327861111,0.0672884389302469,0.0057982623439814815,0.07308670127422838,0.003550531667512261,0.0007298418077752411,0.004280373475287503,0.07736707474951589,wordCounts,380
3,3,trigramString_500000000000,10,48,64,2.526,2024-10-28 03:01:20.600400,2024-10-28 03:01:45.988200,592.1357213157479,53.90078812362204,681.8081740157479,61.00091102362204,636.9719476657478,56.26749575695537,3143.482992125984,269.91614173228345,24.149212598425198,121.248,161.664,1.8189199116353798e-05,1.2463145624577203e-05,693.2394434227032,0.06723592780916227,0.005939346774345289,0.07317527458350756,0.0022054040144596655,0.002014841974251649,0.004220245988711314,0.07739552057221888,wordCounts,380
4,4,trigramString_500000000000,10,96,40,2.411,2024-10-29 19:02:25.245000,2024-10-29 19:02:49.436600,565.2761173624128,54.322299677754536,650.8660949790795,61.09917866108787,650.8660949790795,55.73414946594898,5863.171129707112,269.9569037656904,25.3418410041841,231.456,96.44,1.8189199116353798e-05,1.2463145624577203e-05,706.6002444450286,0.06870253224779173,0.005883049110294614,0.07458558135808634,0.0042099992706747845,0.0012019457640342255,0.00541194503470901,0.07999752639279535,wordCounts,380
5,5,trigramString_500000000000,10,96,16,2.42,2024-10-29 04:55:49.416800,2024-10-29 04:56:13.694700,561.7969973623789,53.92275312724757,647.7064730290456,60.72492946058091,647.7064730290456,54.48960115502536,6159.508049792531,267.6473029045643,25.09294605809129,232.32,38.72,1.8189199116353798e-05,1.2463145624577203e-05,702.196074184071,0.06836901659751037,0.005751680121919344,0.07412069671942971,0.0042257147387113145,0.0004825729985836293,0.004708287737294944,0.07882898445672465,wordCounts,380
6,6,trigramString_500000000000,10,32,56,2.905,2024-10-29 18:59:35.642200,2024-10-29 19:00:04.852600,657.8776739372145,59.31116148744293,761.0045445205478,67.47658390410959,692.2532974649922,61.69274302563737,2296.7271917808216,261.96369863013695,23.2277397260274,92.96,162.67999999999998,1.8189199116353798e-05,1.2463145624577203e-05,753.9460404906296,0.07307118139908252,0.0065120117638172775,0.07958319316289979,0.001690867949856249,0.002027504530206219,0.0037183724800624682,0.08330156564296226,wordCounts,380
7,7,trigramString_500000000000,10,64,48,2.461,2024-10-28 07:42:30.437100,2024-10-28 07:42:55.145900,584.1535381146259,54.01694018333333,671.5185048979592,60.93436,642.3968493035148,55.7462951375,4652.472530612245,272.8640816326531,24.76,157.504,118.128,1.8189199116353798e-05,1.2463145624577203e-05,698.1431444410148,0.06780855631537101,0.005884331153402778,0.0736928874687738,0.0028648716176221884,0.001472246466340056,0.004337118083962244,0.07803000555273604,wordCounts,380
8,8,trigramString_500000000000,10,80,88,2.419,2024-10-29 18:45:03.537700,2024-10-29 18:45:27.814600,551.7254443646005,53.228819194077126,637.599420247934,60.028184710743794,623.287090934045,56.34519505588269,5441.035619834711,263.5797520661157,24.815289256198344,193.52,212.872,1.8189199116353798e-05,1.2463145624577203e-05,679.6322859899276,0.06579141515414919,0.00594754836700984,0.07173896352115902,0.003519973812996787,0.0026530547353949985,0.006173028548391786,0.07791199206955081,wordCounts,380
9,9,trigramString_500000000000,10,16,48,4.37,2024-10-28 11:59:33.803800,2024-10-28 12:00:17.761600,774.6546210930144,80.42244870652999,929.7886742596812,92.70571753986331,800.5102966207921,83.49326591486333,1333.8139863325748,212.76628701594527,21.214123006833717,69.92,209.76,1.8189199116353798e-05,1.2463145624577203e-05,884.0035625356554,0.08449830908775027,0.008813178068791129,0.0933114871565414,0.0012717888022154575,0.0026142694262113143,0.003886058228426772,0.09719754538496818,wordCounts,380
10,10,trigramString_500000000000,10,48,88,2.515,2024-10-29 18:46:39.768400,2024-10-29 18:47:05.035900,580.7160489007305,53.68357695982736,669.9980039840639,60.75278087649402,625.3570264423971,56.923628754966245,3149.4463346613547,266.40079681274904,24.15617529880478,120.72,221.32,1.8189199116353798e-05,1.2463145624577203e-05,682.2806551973633,0.06600990834669747,0.0060086052574686594,0.07201851360416613,0.0021958001173262307,0.0027583433896314264,0.0049541435069576575,0.07697265711112378,wordCounts,380
11,11,trigramString_500000000000,10,96,192,2.33,2024-10-27 21:59:27.028400,2024-10-27 21:59:50.407200,571.2963316731602,53.24706989393939,654.0108268398269,59.79627272727272,654.0108268398269,59.79627272727272,6787.881471861472,280.69134199134203,25.66363636363636,223.68,447.36,1.8189199116353798e-05,1.2463145624577203e-05,713.8070995670996,0.06903447616642618,0.006311828787878788,0.07534630495430496,0.004068560058346018,0.005575512826610858,0.009644072884956875,0.08499037783926183,wordCounts,380
12,12,trigramString_500000000000,10,96,64,2.398,2024-10-28 02:04:28.389800,2024-10-28 02:04:52.453600,568.4810350478382,53.76752272119944,653.6095154811716,60.50786108786611,653.6095154811716,56.014302176755,6225.558870292887,272.5644351464435,25.2326359832636,230.20800000000003,153.472,1.8189199116353798e-05,1.2463145624577203e-05,709.6238176579266,0.06899211552301256,0.005912620785324139,0.07490473630833669,0.0041872991501775755,0.0019127438852951128,0.0061000430354726885,0.08100477934380938,wordCounts,380
13,13,trigramString_500000000000,10,48,40,2.531,2024-10-29 19:04:49.894700,2024-10-29 19:05:15.320200,594.2433341540844,54.41413289808959,684.0932857707511,61.52830988142292,639.1683099624178,55.8962531029507,3113.700197628458,270.2857707509881,24.3098814229249,121.488,101.24,1.8189199116353798e-05,1.2463145624577203e-05,695.0645630653685,0.06746776605158854,0.0059001600497559075,0.07336792610134445,0.00220976942224759,0.001261768863032196,0.003471538285279786,0.07683946438662423,wordCounts,380
14,14,trigramString_500000000000,10,96,88,2.386,2024-10-29 18:44:15.922800,2024-10-29 18:44:39.867800,544.9609119246498,52.93837882829132,629.6633949579832,59.64498739495799,629.6633949579832,56.01224108801354,5795.105840336136,263.89915966386553,24.997899159663863,229.056,209.968,1.8189199116353798e-05,1.2463145624577203e-05,685.6756360459967,0.06646446946778711,0.005912403225956985,0.0723768726937441,0.004166345192795536,0.002616861760501226,0.006783206953296762,0.07916007964704086,wordCounts,380
15,15,trigramString_500000000000,10,96,72,2.401,2024-10-29 18:50:18.273800,2024-10-29 18:50:42.361400,559.1210888359135,53.95835428793584,644.3560686192468,60.7071251046025,644.3560686192468,56.48914334418584,5837.098661087866,268.36987447698743,25.28410041841004,230.496,172.872,1.8189199116353798e-05,1.2463145624577203e-05,700.8452119634327,0.06801536279869827,0.00596274290855295,0.07397810570725122,0.004192537639523085,0.0021545289104119105,0.006347066549934995,0.08032517225718622,wordCounts,380
16,16,trigramString_500000000000,10,80,40,2.446,2024-10-29 19:03:13.106200,2024-10-29 19:03:37.653800,573.4929110366255,54.56463872962963,660.3253810699589,61.4398962962963,645.85330273107,55.99698405601852,4911.235514403292,269.961316872428,25.11851851851852,195.68,97.84,1.8189199116353798e-05,1.2463145624577203e-05,701.8502867870885,0.0681734041771685,0.0059107927614686214,0.07408419693863712,0.0035592624830881113,0.0012193941679086336,0.004778656650996745,0.07886285358963387,wordCounts,380
17,17,trigramString_500000000000,10,32,96,2.838,2024-10-27 23:50:38.154300,2024-10-27 23:51:06.686000,663.3507517421052,58.2558475631579,764.0991368421053,66.2329452631579,696.9335467754386,62.2443964131579,2296.2851228070176,269.23859649122807,23.33789473684211,90.816,272.448,1.8189199116353798e-05,1.2463145624577203e-05,759.1779431885965,0.07356520771518518,0.006570241843611112,0.0801354495587963,0.0016518703069507866,0.0033955590991248097,0.005047429406075596,0.0851828789648719,wordCounts,380
18,18,trigramString_500000000000,10,16,64,4.357,2024-10-28 03:42:21.771500,2024-10-28 03:43:05.606300,777.4253394400076,79.86543631422579,932.097895423341,92.11216453089246,803.2040987705632,83.94767905311468,1338.1615102974831,213.93112128146453,21.14118993135012,69.712,278.848,1.8189199116353798e-05,1.2463145624577203e-05,887.1517778236779,0.08478265487022611,0.008861143900050994,0.0936437987702771,0.001268005448799256,0.0034753232311221043,0.00474332867992136,0.09838712745019847,wordCounts,380
19,19,trigramString_500000000000,10,64,80,2.434,2024-10-28 00:54:28.353900,2024-10-28 00:54:52.790100,579.5509520580247,53.50664754197531,665.957424691358,60.34817530864198,637.1552671469136,56.35728411141976,4078.1807818930047,273.60617283950614,24.793827160493827,155.776,194.72000000000003,1.8189199116353798e-05,1.2463145624577203e-05,693.5125512583334,0.06725527819884088,0.005948824433983197,0.07320410263282408,0.0028334406815491296,0.0024268237160176734,0.005260264397566803,0.07846436703039088,wordCounts,380
20,20,trigramString_500000000000,10,48,56,2.533,2024-10-29 18:58:45.981000,2024-10-29 18:59:11.429500,591.5826988166666,54.2575836667979,681.50365,61.37738228346456,636.5431744083332,56.33419159665901,3172.1259842519685,269.05,24.231102362204723,121.584,141.84799999999998,1.8189199116353798e-05,1.2463145624577203e-05,692.8773660049923,0.0671906684097685,0.005946386890758451,0.07313705530052696,0.0022115155853627603,0.0017678722805550269,0.003979387865917787,0.07711644316644474,wordCounts,380
21,21,trigramString_500000000000,10,32,40,2.882,2024-10-29 19:05:39.414100,2024-10-29 19:06:08.392400,669.394158461111,59.215941644444456,771.7045340277778,67.31671527777779,703.4976169833333,60.90360281805557,2296.803506944444,267.76701388888887,23.35763888888889,92.224,115.28,1.8189199116353798e-05,1.2463145624577203e-05,764.4012198013888,0.07425808179268517,0.006428713630794754,0.08068679542347992,0.0016774806993066127,0.00143675142760126,0.003114232126907873,0.08380102755038779,wordCounts,380
22,22,trigramString_500000000000,10,48,80,2.475,2024-10-28 01:09:32.876600,2024-10-28 01:09:57.738300,588.557532217742,53.32145455645161,676.419495967742,60.278225806451616,632.4885140927421,56.22010924395161,3170.678427419354,273.3008064516129,24.35483870967742,118.8,198.0,1.8189199116353798e-05,1.2463145624577203e-05,688.7086233366937,0.06676267648756722,0.005934344864639337,0.07269702135220656,0.002160876855022831,0.002467702833666286,0.004628579688689117,0.07732560104089567,wordCounts,380
23,23,trigramString_500000000000,10,64,56,2.456,2024-10-29 18:57:57.487000,2024-10-29 18:58:22.147600,577.505781313661,54.12924082404371,664.6932491803277,61.03260655737704,635.6307598914389,56.14272249626593,4281.025368852459,270.64057377049176,24.850409836065573,157.184,137.536,1.8189199116353798e-05,1.2463145624577203e-05,691.7734823877048,0.06709435798854077,0.005926176263494737,0.0730205342520355,0.0028590510739049555,0.0017141311966218503,0.004573182270526806,0.0775937165225623,wordCounts,380
24,24,trigramString_500000000000,10,64,72,2.478,2024-10-29 18:51:54.366400,2024-10-29 18:52:19.248200,576.2529158473686,53.92537605708502,664.2213789473686,60.89057975708502,634.8985579140353,56.53732744458502,4048.841052631579,268.0473684210527,24.572469635627527,158.592,178.41600000000005,1.8189199116353798e-05,1.2463145624577203e-05,691.4358853586203,0.06701707000203706,0.005967829008039529,0.0729848990100766,0.002884661466260782,0.002223624589754567,0.005108286056015349,0.07809318506609195,wordCounts,380
25,25,trigramString_500000000000,10,48,48,2.547,2024-10-28 09:03:52.040700,2024-10-28 09:04:17.624100,602.1193424382354,54.57313818529412,692.5372905882355,61.73228823529412,647.3283165132354,56.36292569779412,3103.537137254902,271.903137254902,24.237254901960785,122.256,122.256,1.8189199116353798e-05,1.2463145624577203e-05,703.6912422110296,0.06832910007639707,0.005949419934767157,0.07427852001116422,0.00222373872716895,0.0015236943314783106,0.0037474330586472603,0.07802595306981149,wordCounts,380
26,26,trigramString_500000000000,10,64,40,2.466,2024-10-29 19:04:01.289600,2024-10-29 19:04:26.047500,577.1327489341467,54.16517975853659,664.6752146341466,61.09665365853659,635.4943927341467,55.60923682103659,4025.142154471545,269.53577235772366,24.77560975609756,157.824,98.64,1.8189199116353798e-05,1.2463145624577203e-05,691.1036295551833,0.06707996367749326,0.0058698638866649736,0.07294982756415824,0.002870692161339422,0.0012293646844082954,0.004100056845747718,0.07704988440990596,wordCounts,380
27,27,trigramString_500000000000,10,16,24,4.377,2024-10-29 19:12:36.793400,2024-10-29 19:13:20.823300,790.1561314935078,80.8374219648064,945.5386831435078,93.1403665148064,816.0532234351745,82.3752900335564,1333.2352619589983,216.02437357630976,21.27949886104784,70.032,105.048,1.8189199116353798e-05,1.2463145624577203e-05,898.4285134687309,0.08613895136260175,0.008695169503542063,0.0948341208661438,0.001273825992516489,0.0013092285215705862,0.0025830545140870754,0.09741717538023088,wordCounts,380
