,input,rounds,cpus,memory,geomean,start,end,Average CPU Dynamic Energy per Round,Average DRAM Dynamic Energy per Round,Average CPU Energy per Round Unscaled,Average DRAM Energy per Round Unscaled,Average CPU Energy per Round,Average DRAM Energy per Round,Average CPU Utilization,Average CPU Power,Average DRAM Power,CPU-seconds,Memory-seconds,CPU Embodied CI (gCO2eq/CPU-s),Memory Embodied CI (gCO2eq/GiB-s),Total Energy per Round,CPU Operational Carbon,Memory Operational Carbon,Total Operational Carbon,CPU Embodied Carbon,Memory Embodied Carbon,Total Embodied Carbon,Total Carbon Footprint,workload,Grid CI (gCO2eq/kWh),Min CF,Min Runtime,Min Energy,Min Embodied
74,trigramString_500000000000,10,64,16,2.477,2024-10-29 04:57:25.412800,2024-10-29 04:57:50.278900,575.6703791934548,53.80633950533064,663.6033425101215,60.76873238866396,634.2923547378992,54.38653891227508,4336.977651821862,267.906072874494,24.5331983805668,158.528,39.632,1.81891991163538e-05,1.2463145624577203e-05,688.6788936501744,0.0299526945292896,0.0025682532264129,0.0325209477557026,0.0028834973575173,0.0004939393873932,0.0033774367449105,0.0358983845006132,wordCounts,170,False,False,False,False
75,trigramString_500000000000,10,64,88,2.452,2024-10-29 18:45:51.449100,2024-10-29 18:46:16.071600,562.6674765727892,53.30097467619048,649.7129453061225,60.19309714285714,620.697789061678,56.45986414007937,4258.907142857143,264.9726530612245,24.548571428571428,156.928,215.776,1.81891991163538e-05,1.2463145624577203e-05,677.1576532017574,0.0293107289279125,0.0026661602510593,0.0319768891789718,0.0028543946389311,0.0026892477102887,0.0055436423492199,0.0375205315281918,wordCounts,170,False,False,False,False
76,trigramString_500000000000,10,16,192,4.296,2024-10-27 22:43:53.992600,2024-10-27 22:44:37.206600,769.8152919111111,79.21274271111112,922.3223611111111,91.28801111111112,795.2331367777778,91.28801111111112,1347.885138888889,214.69328703703704,21.24953703703704,68.736,824.8320000000001,1.81891991163538e-05,1.2463145624577203e-05,886.5211478888889,0.037552675903395,0.0043108227469135,0.0418634986503086,0.0012502527904616,0.0102800013318112,0.0115302541222729,0.0533937527725816,wordCounts,170,False,False,False,False
77,trigramString_500000000000,10,80,48,2.444,2024-10-28 06:19:25.304800,2024-10-28 06:19:49.835200,577.3634770743168,54.14522472240437,664.1249475409835,61.01486065573771,649.6647024632058,55.86263370573771,4986.426762295081,271.7368852459016,24.96516393442623,195.52,117.312,1.81891991163538e-05,1.2463145624577203e-05,705.5273361689435,0.0306786109496513,0.0026379577027709,0.0333165686524223,0.0035563522112294,0.0014620765395104,0.0050184287507398,0.0383349974031622,wordCounts,170,False,False,False,False
0,trigramString_500000000000,10,80,64,2.443,2024-10-28 02:23:44.858300,2024-10-28 02:24:09.371900,576.9640395625682,53.978893325956285,663.6900102459016,60.84571844262295,649.2356817986794,56.26783503151184,5483.433688524591,271.6700819672131,24.906147540983607,195.44,156.352,1.81891991163538e-05,1.2463145624577203e-05,705.5035168301912,0.0324617840899339,0.0028133917515755,0.0352751758415095,0.0035548970753001,0.0019486377446938,0.005503534819994,0.0407787106615036,wordCounts,180,False,False,False,False
1,trigramString_500000000000,10,80,56,2.455,2024-10-29 18:57:09.219300,2024-10-29 18:57:33.853900,572.3737204412569,54.4764573784153,659.5256885245902,61.37701229508197,645.0003605107013,56.48911922910975,5318.787622950819,268.6459016393443,25.000819672131147,196.4,137.48000000000002,1.81891991163538e-05,1.2463145624577203e-05,701.489479739811,0.032250018025535,0.0028244559614554,0.0350744739869905,0.0035723587064518,0.0017134332604668,0.0052857919669187,0.0403602659539093,wordCounts,180,False,False,False,False
2,trigramString_500000000000,10,80,24,2.44,2024-10-29 19:09:16.206300,2024-10-29 19:09:40.694600,565.2865286666666,54.073607333333335,651.906,60.932,637.4694214444444,54.930906416666666,4908.819959016394,267.1745901639344,24.972131147540985,195.2,58.56,1.81891991163538e-05,1.2463145624577203e-05,692.400327861111,0.0318734710722222,0.0027465453208333,0.0346200163930555,0.0035505316675122,0.0007298418077752,0.0042803734752875,0.038900389868343,wordCounts,180,False,False,False,False
3,trigramString_500000000000,10,48,64,2.526,2024-10-28 03:01:20.600400,2024-10-28 03:01:45.988200,592.1357213157479,53.90078812362204,681.8081740157479,61.00091102362204,636.9719476657478,56.26749575695537,3143.482992125984,269.91614173228345,24.1492125984252,121.248,161.664,1.81891991163538e-05,1.2463145624577203e-05,693.2394434227032,0.0318485973832873,0.0028133747878477,0.0346619721711351,0.0022054040144596,0.0020148419742516,0.0042202459887113,0.0388822181598464,wordCounts,180,False,False,False,False
4,trigramString_500000000000,10,96,40,2.411,2024-10-29 19:02:25.245000,2024-10-29 19:02:49.436600,565.2761173624128,54.322299677754536,650.8660949790795,61.09917866108787,650.8660949790795,55.73414946594898,5863.171129707112,269.9569037656904,25.3418410041841,231.456,96.44,1.81891991163538e-05,1.2463145624577203e-05,706.6002444450286,0.0325433047489539,0.0027867074732974,0.0353300122222514,0.0042099992706747,0.0012019457640342,0.005411945034709,0.0407419572569604,wordCounts,180,False,False,False,False
5,trigramString_500000000000,10,96,16,2.42,2024-10-29 04:55:49.416800,2024-10-29 04:56:13.694700,561.7969973623789,53.92275312724757,647.7064730290456,60.72492946058091,647.7064730290456,54.48960115502536,6159.508049792531,267.6473029045643,25.09294605809129,232.32,38.72,1.81891991163538e-05,1.2463145624577203e-05,702.196074184071,0.0323853236514522,0.0027244800577512,0.0351098037092035,0.0042257147387113,0.0004825729985836,0.0047082877372949,0.0398180914464985,wordCounts,180,False,False,False,False
6,trigramString_500000000000,10,32,56,2.905,2024-10-29 18:59:35.642200,2024-10-29 19:00:04.852600,657.8776739372145,59.31116148744293,761.0045445205478,67.47658390410959,692.2532974649922,61.69274302563737,2296.7271917808216,261.96369863013695,23.2277397260274,92.96,162.67999999999998,1.81891991163538e-05,1.2463145624577203e-05,753.9460404906296,0.0346126648732496,0.0030846371512818,0.0376973020245314,0.0016908679498562,0.0020275045302062,0.0037183724800624,0.0414156745045939,wordCounts,180,False,False,False,False
7,trigramString_500000000000,10,64,48,2.461,2024-10-28 07:42:30.437100,2024-10-28 07:42:55.145900,584.1535381146259,54.01694018333333,671.5185048979592,60.93436,642.3968493035148,55.7462951375,4652.472530612245,272.8640816326531,24.76,157.504,118.128,1.81891991163538e-05,1.2463145624577203e-05,698.1431444410148,0.0321198424651757,0.002787314756875,0.0349071572220507,0.0028648716176221,0.00147224646634,0.0043371180839622,0.0392442753060129,wordCounts,180,False,False,False,False
8,trigramString_500000000000,10,80,88,2.419,2024-10-29 18:45:03.537700,2024-10-29 18:45:27.814600,551.7254443646005,53.228819194077126,637.599420247934,60.028184710743794,623.287090934045,56.34519505588269,5441.035619834711,263.5797520661157,24.815289256198344,193.52,212.872,1.81891991163538e-05,1.2463145624577203e-05,679.6322859899276,0.0311643545467022,0.0028172597527941,0.0339816142994963,0.0035199738129967,0.0026530547353949,0.0061730285483917,0.0401546428478881,wordCounts,180,False,False,False,False
9,trigramString_500000000000,10,16,48,4.37,2024-10-28 11:59:33.803800,2024-10-28 12:00:17.761600,774.6546210930144,80.42244870652999,929.7886742596812,92.70571753986331,800.5102966207921,83.49326591486333,1333.8139863325748,212.76628701594527,21.21412300683372,69.92,209.76,1.81891991163538e-05,1.2463145624577203e-05,884.0035625356554,0.0400255148310396,0.0041746632957431,0.0442001781267827,0.0012717888022154,0.0026142694262113,0.0038860582284267,0.0480862363552095,wordCounts,180,False,False,False,False
10,trigramString_500000000000,10,48,88,2.515,2024-10-29 18:46:39.768400,2024-10-29 18:47:05.035900,580.7160489007305,53.68357695982736,669.9980039840639,60.75278087649402,625.3570264423971,56.923628754966245,3149.4463346613547,266.40079681274904,24.15617529880478,120.72,221.32,1.81891991163538e-05,1.2463145624577203e-05,682.2806551973633,0.0312678513221198,0.0028461814377483,0.0341140327598681,0.0021958001173262,0.0027583433896314,0.0049541435069576,0.0390681762668258,wordCounts,180,False,False,False,False
11,trigramString_500000000000,10,96,192,2.33,2024-10-27 21:59:27.028400,2024-10-27 21:59:50.407200,571.2963316731602,53.24706989393939,654.0108268398269,59.79627272727272,654.0108268398269,59.79627272727272,6787.881471861472,280.69134199134203,25.66363636363636,223.68,447.36,1.81891991163538e-05,1.2463145624577203e-05,713.8070995670996,0.0327005413419913,0.0029898136363636,0.0356903549783549,0.004068560058346,0.0055755128266108,0.0096440728849568,0.0453344278633118,wordCounts,180,False,True,False,False
12,trigramString_500000000000,10,96,64,2.398,2024-10-28 02:04:28.389800,2024-10-28 02:04:52.453600,568.4810350478382,53.76752272119944,653.6095154811716,60.50786108786611,653.6095154811716,56.014302176755,6225.558870292887,272.5644351464435,25.2326359832636,230.20800000000003,153.472,1.81891991163538e-05,1.2463145624577203e-05,709.6238176579266,0.0326804757740585,0.0028007151088377,0.0354811908828963,0.0041872991501775,0.0019127438852951,0.0061000430354726,0.041581233918369,wordCounts,180,False,False,False,False
13,trigramString_500000000000,10,48,40,2.531,2024-10-29 19:04:49.894700,2024-10-29 19:05:15.320200,594.2433341540844,54.41413289808959,684.0932857707511,61.52830988142292,639.1683099624178,55.8962531029507,3113.700197628458,270.2857707509881,24.3098814229249,121.488,101.24,1.81891991163538e-05,1.2463145624577203e-05,695.0645630653685,0.0319584154981208,0.0027948126551475,0.0347532281532684,0.0022097694222475,0.0012617688630321,0.0034715382852797,0.0382247664385482,wordCounts,180,False,False,False,False
14,trigramString_500000000000,10,96,88,2.386,2024-10-29 18:44:15.922800,2024-10-29 18:44:39.867800,544.9609119246498,52.93837882829132,629.6633949579832,59.64498739495799,629.6633949579832,56.01224108801354,5795.105840336136,263.89915966386553,24.997899159663863,229.056,209.968,1.81891991163538e-05,1.2463145624577203e-05,685.6756360459967,0.0314831697478991,0.0028006120544006,0.0342837818022998,0.0041663451927955,0.0026168617605012,0.0067832069532967,0.0410669887555966,wordCounts,180,False,False,False,False
15,trigramString_500000000000,10,96,72,2.401,2024-10-29 18:50:18.273800,2024-10-29 18:50:42.361400,559.1210888359135,53.95835428793584,644.3560686192468,60.7071251046025,644.3560686192468,56.48914334418584,5837.098661087866,268.36987447698743,25.28410041841004,230.496,172.872,1.81891991163538e-05,1.2463145624577203e-05,700.8452119634327,0.0322178034309623,0.0028244571672092,0.0350422605981716,0.004192537639523,0.0021545289104119,0.0063470665499349,0.0413893271481066,wordCounts,180,False,False,False,False
16,trigramString_500000000000,10,80,40,2.446,2024-10-29 19:03:13.106200,2024-10-29 19:03:37.653800,573.4929110366255,54.56463872962963,660.3253810699589,61.4398962962963,645.85330273107,55.99698405601852,4911.235514403292,269.961316872428,25.11851851851852,195.68,97.84,1.81891991163538e-05,1.2463145624577203e-05,701.8502867870885,0.0322926651365535,0.0027998492028009,0.0350925143393544,0.0035592624830881,0.0012193941679086,0.0047786566509967,0.0398711709903511,wordCounts,180,False,False,False,False
17,trigramString_500000000000,10,32,96,2.838,2024-10-27 23:50:38.154300,2024-10-27 23:51:06.686000,663.3507517421052,58.2558475631579,764.0991368421053,66.2329452631579,696.9335467754386,62.2443964131579,2296.2851228070176,269.23859649122807,23.33789473684211,90.816,272.448,1.81891991163538e-05,1.2463145624577203e-05,759.1779431885965,0.0348466773387719,0.0031122198206578,0.0379588971594298,0.0016518703069507,0.0033955590991248,0.0050474294060755,0.0430063265655054,wordCounts,180,False,False,False,False
18,trigramString_500000000000,10,16,64,4.357,2024-10-28 03:42:21.771500,2024-10-28 03:43:05.606300,777.4253394400076,79.86543631422579,932.097895423341,92.11216453089246,803.2040987705632,83.94767905311468,1338.1615102974831,213.93112128146453,21.14118993135012,69.712,278.848,1.81891991163538e-05,1.2463145624577203e-05,887.1517778236779,0.0401602049385281,0.0041973839526557,0.0443575888911838,0.0012680054487992,0.0034753232311221,0.0047433286799213,0.0491009175711052,wordCounts,180,False,False,False,False
19,trigramString_500000000000,10,64,80,2.434,2024-10-28 00:54:28.353900,2024-10-28 00:54:52.790100,579.5509520580247,53.50664754197531,665.957424691358,60.34817530864198,637.1552671469136,56.35728411141976,4078.1807818930047,273.60617283950614,24.793827160493827,155.776,194.72000000000003,1.81891991163538e-05,1.2463145624577203e-05,693.5125512583334,0.0318577633573456,0.0028178642055709,0.0346756275629166,0.0028334406815491,0.0024268237160176,0.0052602643975668,0.0399358919604834,wordCounts,180,False,False,False,False
20,trigramString_500000000000,10,48,56,2.533,2024-10-29 18:58:45.981000,2024-10-29 18:59:11.429500,591.5826988166666,54.2575836667979,681.50365,61.37738228346456,636.5431744083332,56.33419159665901,3172.1259842519685,269.05,24.231102362204723,121.584,141.84799999999998,1.81891991163538e-05,1.2463145624577203e-05,692.8773660049923,0.0318271587204166,0.0028167095798329,0.0346438683002496,0.0022115155853627,0.001767872280555,0.0039793878659177,0.0386232561661674,wordCounts,180,False,False,False,False
21,trigramString_500000000000,10,32,40,2.882,2024-10-29 19:05:39.414100,2024-10-29 19:06:08.392400,669.394158461111,59.215941644444456,771.7045340277778,67.31671527777779,703.4976169833333,60.90360281805557,2296.803506944444,267.76701388888887,23.35763888888889,92.224,115.28,1.81891991163538e-05,1.2463145624577203e-05,764.4012198013888,0.0351748808491666,0.0030451801409027,0.0382200609900694,0.0016774806993066,0.0014367514276012,0.0031142321269078,0.0413342931169773,wordCounts,180,False,False,False,False
22,trigramString_500000000000,10,48,80,2.475,2024-10-28 01:09:32.876600,2024-10-28 01:09:57.738300,588.557532217742,53.32145455645161,676.419495967742,60.278225806451616,632.4885140927421,56.22010924395161,3170.678427419354,273.3008064516129,24.35483870967742,118.8,198.0,1.81891991163538e-05,1.2463145624577203e-05,688.7086233366937,0.0316244257046371,0.0028110054621975,0.0344354311668346,0.0021608768550228,0.0024677028336662,0.0046285796886891,0.0390640108555238,wordCounts,180,False,False,False,False
23,trigramString_500000000000,10,64,56,2.456,2024-10-29 18:57:57.487000,2024-10-29 18:58:22.147600,577.505781313661,54.12924082404371,664.6932491803277,61.03260655737704,635.6307598914389,56.14272249626593,4281.025368852459,270.64057377049176,24.850409836065573,157.184,137.536,1.81891991163538e-05,1.2463145624577203e-05,691.7734823877048,0.0317815379945719,0.0028071361248132,0.0345886741193852,0.0028590510739049,0.0017141311966218,0.0045731822705268,0.039161856389912,wordCounts,180,False,False,False,False
24,trigramString_500000000000,10,64,72,2.478,2024-10-29 18:51:54.366400,2024-10-29 18:52:19.248200,576.2529158473686,53.92537605708502,664.2213789473686,60.89057975708502,634.8985579140353,56.53732744458502,4048.841052631579,268.0473684210527,24.572469635627527,158.592,178.41600000000005,1.81891991163538e-05,1.2463145624577203e-05,691.4358853586203,0.0317449278957017,0.0028268663722292,0.034571794267931,0.0028846614662607,0.0022236245897545,0.0051082860560153,0.0396800803239463,wordCounts,180,False,False,False,False
25,trigramString_500000000000,10,48,48,2.547,2024-10-28 09:03:52.040700,2024-10-28 09:04:17.624100,602.1193424382354,54.57313818529412,692.5372905882355,61.73228823529412,647.3283165132354,56.36292569779412,3103.537137254902,271.903137254902,24.237254901960785,122.256,122.256,1.81891991163538e-05,1.2463145624577203e-05,703.6912422110296,0.0323664158256617,0.0028181462848897,0.0351845621105514,0.0022237387271689,0.0015236943314783,0.0037474330586472,0.0389319951691987,wordCounts,180,False,False,False,False
26,trigramString_500000000000,10,64,40,2.466,2024-10-29 19:04:01.289600,2024-10-29 19:04:26.047500,577.1327489341467,54.16517975853659,664.6752146341466,61.09665365853659,635.4943927341467,55.60923682103659,4025.142154471545,269.53577235772366,24.77560975609756,157.824,98.64,1.81891991163538e-05,1.2463145624577203e-05,691.1036295551833,0.0317747196367073,0.0027804618410518,0.0345551814777591,0.0028706921613394,0.0012293646844082,0.0041000568457477,0.0386552383235068,wordCounts,180,False,False,False,False
27,trigramString_500000000000,10,16,24,4.377,2024-10-29 19:12:36.793400,2024-10-29 19:13:20.823300,790.1561314935078,80.8374219648064,945.5386831435078,93.1403665148064,816.0532234351745,82.3752900335564,1333.2352619589983,216.02437357630976,21.27949886104784,70.032,105.048,1.81891991163538e-05,1.2463145624577203e-05,898.4285134687309,0.0408026611717587,0.0041187645016778,0.0449214256734365,0.0012738259925164,0.0013092285215705,0.002583054514087,0.0475044801875236,wordCounts,180,False,False,False,False
28,trigramString_500000000000,10,64,192,2.396,2024-10-27 22:16:03.126100,2024-10-27 22:16:27.183200,580.3658546981869,53.04397950097629,665.4233355648536,59.77869623430963,637.0708419426314,59.77869623430962,4839.7046443514655,277.7225941422594,24.94937238493724,153.344,460.032,1.81891991163538e-05,1.2463145624577203e-05,696.849538176941,0.0318535420971315,0.0029889348117154,0.034842476908847,0.0027892045492981,0.0057334458079655,0.0085226503572636,0.0433651272661107,wordCounts,180,False,False,False,False
